arm,n_train,n_distinct_records,repeat,threshold,test_fp,test_pct_mean
S2_new_records,40,40,140,0.6298955492163703,0.041666666666666664,0.56875
S2_new_records,40,40,141,0.5677905769919229,0.041666666666666664,0.5229166666666667
S2_new_records,40,40,142,0.6037757316522354,0.0,0.48125
S2_new_records,40,40,143,0.6290276356298784,0.0,0.5343749999999999
S2_new_records,40,40,144,0.6395803104602237,0.041666666666666664,0.553125
S2_new_records,40,40,145,0.5871328308666895,0.0,0.48125
S2_new_records,40,40,146,0.5858799789548189,0.0,0.4395833333333334
S2_new_records,40,40,147,0.6042475280930162,0.0,0.5072916666666667
S2_new_records,40,40,148,0.5984991329857201,0.0,0.47604166666666664
S2_new_records,40,40,149,0.5985942479920461,0.0,0.4875
S2_new_records,60,60,0,0.5988150937464927,0.0,0.43124999999999997
S2_new_records,60,60,1,0.5986168389331775,0.041666666666666664,0.48611111111111116
S2_new_records,60,60,2,0.6139469570481862,0.0,0.46527777777777785
S2_new_records,60,60,3,0.6015239046221038,0.0,0.47361111111111115
S2_new_records,60,60,4,0.601743313117769,0.0,0.4520833333333334
S2_new_records,60,60,5,0.6247012372910582,0.0,0.4916666666666667
S2_new_records,60,60,6,0.6058752692440639,0.0,0.4770833333333333
S2_new_records,60,60,7,0.6113754584430423,0.0,0.5187499999999999
S2_new_records,60,60,8,0.6108137325608638,0.0,0.47847222222222224
S2_new_records,60,60,9,0.5910598550183407,0.0,0.45416666666666666
S2_new_records,60,60,10,0.612506071436346,0.0,0.48611111111111116
S2_new_records,60,60,11,0.5892234677146522,0.0,0.4923611111111111
S2_new_records,60,60,12,0.5957210928945772,0.0,0.4784722222222222
S2_new_records,60,60,13,0.5999322986911928,0.0,0.49374999999999997
S2_new_records,60,60,14,0.6294023435823571,0.0,0.5
S2_new_records,60,60,15,0.6076015107199167,0.0,0.4993055555555555
S2_new_records,60,60,16,0.6134252713770846,0.0,0.51875
S2_new_records,60,60,17,0.5999896704735329,0.0,0.4875
S2_new_records,60,60,18,0.6041037551702025,0.0,0.4451388888888889
S2_new_records,60,60,19,0.6426902000962463,0.0,0.4875
S2_new_records,60,60,20,0.6107932561764724,0.0,0.4784722222222222
S2_new_records,60,60,21,0.6109130626820184,0.0,0.47500000000000003
S2_new_records,60,60,22,0.599854817421657,0.0,0.4708333333333334
S2_new_records,60,60,23,0.5992912611647925,0.0,0.4777777777777777
S2_new_records,60,60,24,0.5992385852845405,0.041666666666666664,0.49583333333333335
S2_new_records,60,60,25,0.6091355273738223,0.0,0.4798611111111111
S2_new_records,60,60,26,0.5885915565840067,0.0,0.4770833333333333
S2_new_records,60,60,27,0.6083145837851351,0.0,0.46736111111111117
S2_new_records,60,60,28,0.6177556900519674,0.0,0.5034722222222222
S2_new_records,60,60,29,0.6105052499754212,0.0,0.4305555555555556
S2_new_records,60,60,30,0.6089982842301973,0.0,0.4840277777777778
S2_new_records,60,60,31,0.5958378233223676,0.0,0.4437500000000001
S2_new_records,60,60,32,0.5955781428072998,0.0,0.47013888888888894
S2_new_records,60,60,33,0.6065736575781498,0.0,0.48125
S2_new_records,60,60,34,0.6197806021143577,0.0,0.49722222222222223
S2_new_records,60,60,35,0.6191550463546494,0.0,0.4597222222222222
S2_new_records,60,60,36,0.5968724285572702,0.0,0.4680555555555555
S2_new_records,60,60,37,0.6103373616516611,0.0,0.47222222222222227
S2_new_records,60,60,38,0.6072603934807292,0.0,0.4875
S2_new_records,60,60,39,0.5884399689514531,0.0,0.47291666666666665
S2_new_records,60,60,40,0.5888212667675105,0.0,0.49652777777777785
S2_new_records,60,60,41,0.6006683262428173,0.0,0.5166666666666667
S2_new_records,60,60,42,0.5921061927193819,0.0,0.48888888888888893
S2_new_records,60,60,43,0.6113879406305104,0.0,0.49444444444444446
S2_new_records,60,60,44,0.5935805351285423,0.0,0.4888888888888889
S2_new_records,60,60,45,0.6049978660767331,0.0,0.4611111111111111
S2_new_records,60,60,46,0.6177291839607574,0.0,0.4777777777777778
S2_new_records,60,60,47,0.5796893225604722,0.0,0.46597222222222223
S2_new_records,60,60,48,0.6138901658981349,0.041666666666666664,0.49374999999999997
S2_new_records,60,60,49,0.6006168415118708,0.0,0.45902777777777776
S2_new_records,60,60,50,0.6424447478569092,0.041666666666666664,0.5354166666666667
S2_new_records,60,60,51,0.6040514325639128,0.0,0.5
S2_new_records,60,60,52,0.6189585339390677,0.0,0.48541666666666666
S2_new_records,60,60,53,0.6160706365701175,0.0,0.5236111111111111
S2_new_records,60,60,54,0.6151108426814038,0.0,0.4694444444444445
S2_new_records,60,60,55,0.5826520219787588,0.0,0.4847222222222222
S2_new_records,60,60,56,0.6022613055384819,0.0,0.4847222222222222
S2_new_records,60,60,57,0.6330130305301014,0.0,0.4791666666666667
S2_new_records,60,60,58,0.6201539822087548,0.0,0.48888888888888893
S2_new_records,60,60,59,0.6132705686969896,0.041666666666666664,0.5118055555555555
S2_new_records,60,60,60,0.5953219444073748,0.0,0.44930555555555557
S2_new_records,60,60,61,0.6123276606857124,0.0,0.48611111111111116
S2_new_records,60,60,62,0.6095493729476702,0.0,0.5118055555555555
S2_new_records,60,60,63,0.6099517895004912,0.0,0.48888888888888893
S2_new_records,60,60,64,0.5979282246277638,0.041666666666666664,0.4993055555555555
S2_new_records,60,60,65,0.6098583011030329,0.0,0.4673611111111111
S2_new_records,60,60,66,0.6164765762892391,0.041666666666666664,0.4930555555555555
S2_new_records,60,60,67,0.6016731832178087,0.0,0.45555555555555555
S2_new_records,60,60,68,0.5911538204365219,0.0,0.4222222222222223
S2_new_records,60,60,69,0.6062833403138558,0.0,0.49722222222222223
S2_new_records,60,60,70,0.654559278689115,0.0,0.49652777777777773
S2_new_records,60,60,71,0.6218030790939303,0.0,0.5125000000000001
S2_new_records,60,60,72,0.5860341421255477,0.0,0.45902777777777776
S2_new_records,60,60,73,0.6204823728302477,0.0,0.47291666666666665
S2_new_records,60,60,74,0.6013428145477113,0.0,0.513888888888889
S2_new_records,60,60,75,0.6110487594541132,0.0,0.49652777777777785
S2_new_records,60,60,76,0.6050337815478987,0.0,0.5048611111111111
S2_new_records,60,60,77,0.6180860677364871,0.0,0.5013888888888889
S2_new_records,60,60,78,0.621557427505289,0.0,0.5166666666666666
S2_new_records,60,60,79,0.6190516392992323,0.0,0.4694444444444444
S2_new_records,60,60,80,0.6069524774438038,0.0,0.4680555555555555
S2_new_records,60,60,81,0.6057944156989371,0.0,0.48194444444444445
S2_new_records,60,60,82,0.5941103190232581,0.0,0.46875
S2_new_records,60,60,83,0.592485863726037,0.0,0.49444444444444446
S2_new_records,60,60,84,0.5987672542300981,0.0,0.4993055555555556
S2_new_records,60,60,85,0.6094294570330699,0.0,0.48888888888888893
S2_new_records,60,60,86,0.6028467820362015,0.0,0.5097222222222222
S2_new_records,60,60,87,0.602265468608079,0.0,0.45
S2_new_records,60,60,88,0.623391263882086,0.0,0.4840277777777778
S2_new_records,60,60,89,0.6103669245525606,0.0,0.48194444444444445
S2_new_records,60,60,90,0.5898095045127056,0.0,0.4604166666666667
S2_new_records,60,60,91,0.612461299529883,0.0,0.4875
S2_new_records,60,60,92,0.5993711191743821,0.0,0.48125
S2_new_records,60,60,93,0.6109163758796383,0.0,0.4840277777777777
S2_new_records,60,60,94,0.6144889022189802,0.0,0.47361111111111115
S2_new_records,60,60,95,0.6240298476351116,0.0,0.4875
S2_new_records,60,60,96,0.6168229668543321,0.0,0.5138888888888888
S2_new_records,60,60,97,0.6076898313044199,0.0,0.4854166666666666
S2_new_records,60,60,98,0.6028436368331729,0.0,0.5048611111111111
S2_new_records,60,60,99,0.6058870772508705,0.0,0.45
S2_new_records,60,60,100,0.6071361944869823,0.0,0.4749999999999999
S2_new_records,60,60,101,0.5928965435496558,0.0,0.48680555555555555
S2_new_records,60,60,102,0.6211091670613804,0.0,0.46527777777777773
S2_new_records,60,60,103,0.6150012793089586,0.0,0.48125
S2_new_records,60,60,104,0.6050607577097143,0.0,0.4694444444444445
S2_new_records,60,60,105,0.6059068061665988,0.0,0.4763888888888889
S2_new_records,60,60,106,0.6143433561049925,0.0,0.501388888888889
S2_new_records,60,60,107,0.6182892487961468,0.0,0.49027777777777776
S2_new_records,60,60,108,0.6150618496690495,0.0,0.4784722222222222
S2_new_records,60,60,109,0.5991193763964651,0.0,0.4368055555555556
S2_new_records,60,60,110,0.6193567515826919,0.041666666666666664,0.5159722222222222
S2_new_records,60,60,111,0.584316190440729,0.0,0.4611111111111111
S2_new_records,60,60,112,0.6090012521496677,0.0,0.4548611111111111
S2_new_records,60,60,113,0.5996138514285139,0.0,0.48263888888888884
S2_new_records,60,60,114,0.584662989237174,0.0,0.4826388888888889
S2_new_records,60,60,115,0.6270733852071948,0.0,0.5284722222222222
S2_new_records,60,60,116,0.585635350926144,0.0,0.4618055555555556
S2_new_records,60,60,117,0.6345148164119846,0.0,0.4993055555555556
S2_new_records,60,60,118,0.5942094667728943,0.0,0.4548611111111111
S2_new_records,60,60,119,0.6207487026170408,0.0,0.4368055555555555
S2_new_records,60,60,120,0.6092997827667328,0.0,0.4611111111111111
S2_new_records,60,60,121,0.5879756521621607,0.0,0.4694444444444444
S2_new_records,60,60,122,0.61485036182577,0.0,0.5006944444444444
S2_new_records,60,60,123,0.5929101588268029,0.0,0.45555555555555555
S2_new_records,60,60,124,0.6015022413749583,0.0,0.5180555555555556
S2_new_records,60,60,125,0.5807341837764156,0.0,0.44930555555555557
S2_new_records,60,60,126,0.6034898828205985,0.0,0.44861111111111107
S2_new_records,60,60,127,0.6144713539386291,0.0,0.50625
S2_new_records,60,60,128,0.6169990270234336,0.0,0.49374999999999997
S2_new_records,60,60,129,0.6088146657018276,0.0,0.41874999999999996
S2_new_records,60,60,130,0.600430218763852,0.0,0.4930555555555556
S2_new_records,60,60,131,0.6162613268077513,0.041666666666666664,0.5243055555555555
S2_new_records,60,60,132,0.6081933207686243,0.0,0.4493055555555556
S2_new_records,60,60,133,0.6092727495399937,0.0,0.4583333333333333
S2_new_records,60,60,134,0.5843946648869087,0.0,0.5097222222222223
S2_new_records,60,60,135,0.6017832629819613,0.0,0.48055555555555557
S2_new_records,60,60,136,0.6113431813540747,0.0,0.49444444444444446
S2_new_records,60,60,137,0.6167738284175515,0.0,0.4937500000000001
S2_new_records,60,60,138,0.5959239247986492,0.0,0.47152777777777777
S2_new_records,60,60,139,0.6093702946982201,0.0,0.5125000000000001
S2_new_records,60,60,140,0.6280163663905773,0.0,0.5090277777777777
S2_new_records,60,60,141,0.6050996172905164,0.0,0.44236111111111115
S2_new_records,60,60,142,0.6176978648387276,0.0,0.47430555555555554
S2_new_records,60,60,143,0.5979672790669351,0.0,0.4611111111111111
S2_new_records,60,60,144,0.6042808121141514,0.0,0.49444444444444446
S2_new_records,60,60,145,0.5848110488239691,0.0,0.47291666666666665
S2_new_records,60,60,146,0.6183607071348721,0.0,0.45694444444444443
S2_new_records,60,60,147,0.6040973068389384,0.0,0.45555555555555555
S2_new_records,60,60,148,0.6109582465894415,0.0,0.5027777777777778
S2_new_records,60,60,149,0.6229199359948705,0.0,0.49652777777777773
S2_new_records,80,80,0,0.6228552320047765,0.0,0.4828124999999999
S2_new_records,80,80,1,0.6228339913184147,0.0,0.4703125000000001
S2_new_records,80,80,2,0.6347556829810589,0.0,0.4744791666666666
S2_new_records,80,80,3,0.6184007569371286,0.0,0.5041666666666668
S2_new_records,80,80,4,0.6102930372703436,0.0,0.48489583333333336
S2_new_records,80,80,5,0.6098804516446473,0.0,0.4890625
S2_new_records,80,80,6,0.6019347604267307,0.0,0.4994791666666667
S2_new_records,80,80,7,0.6044113071368155,0.0,0.4760416666666667
S2_new_records,80,80,8,0.6101123381056459,0.0,0.4786458333333334
S2_new_records,80,80,9,0.6235038344012697,0.0,0.45625000000000004
S2_new_records,80,80,10,0.6148106130668558,0.0,0.5213541666666667
S2_new_records,80,80,11,0.6276212571721788,0.0,0.4640625
S2_new_records,80,80,12,0.6056819868003857,0.0,0.49583333333333335
S2_new_records,80,80,13,0.5959214658031688,0.0,0.4921875
S2_new_records,80,80,14,0.6262721787749743,0.0,0.49895833333333334
S2_new_records,80,80,15,0.6077252716410236,0.0,0.4609375
S2_new_records,80,80,16,0.5979541609864214,0.0,0.4635416666666667
S2_new_records,80,80,17,0.6164978316491628,0.0,0.4744791666666666
S2_new_records,80,80,18,0.6109342580022032,0.0,0.465625
S2_new_records,80,80,19,0.6201484649612494,0.0,0.4947916666666667
S2_new_records,80,80,20,0.615313610218383,0.0,0.4692708333333333
S2_new_records,80,80,21,0.6019789237633257,0.041666666666666664,0.4953125
S2_new_records,80,80,22,0.6196386856629827,0.0,0.5031249999999999
S2_new_records,80,80,23,0.6037762681322687,0.041666666666666664,0.5010416666666666
S2_new_records,80,80,24,0.6193935856167369,0.0,0.4781250000000001
S2_new_records,80,80,25,0.6093188284632279,0.0,0.48281250000000003
S2_new_records,80,80,26,0.6030341929955403,0.0,0.496875
S2_new_records,80,80,27,0.6011332055081423,0.0,0.484375
S2_new_records,80,80,28,0.5981269363305382,0.0,0.4822916666666666
S2_new_records,80,80,29,0.600941374875652,0.0,0.4890625
S2_new_records,80,80,30,0.6148441806803326,0.0,0.4864583333333334
S2_new_records,80,80,31,0.6040198326484635,0.0,0.4588541666666666
S2_new_records,80,80,32,0.6067816253916382,0.0,0.4765625
S2_new_records,80,80,33,0.6135685207861113,0.0,0.4942708333333334
S2_new_records,80,80,34,0.6157218403548234,0.0,0.4848958333333333
S2_new_records,80,80,35,0.5924218088089527,0.0,0.4791666666666667
S2_new_records,80,80,36,0.6002528033551637,0.0,0.46770833333333334
S2_new_records,80,80,37,0.6125818756192947,0.0,0.4869791666666667
S2_new_records,80,80,38,0.608388367972677,0.0,0.5036458333333333
S2_new_records,80,80,39,0.606832314556394,0.0,0.47239583333333335
S2_new_records,80,80,40,0.5971734113115296,0.0,0.4911458333333334
S2_new_records,80,80,41,0.6127225277068832,0.0,0.5052083333333334
S2_new_records,80,80,42,0.6270930083543201,0.0,0.49583333333333335
S2_new_records,80,80,43,0.6194612680640057,0.0,0.48072916666666665
S2_new_records,80,80,44,0.6043923836195761,0.0,0.5010416666666666
S2_new_records,80,80,45,0.5949719729654651,0.0,0.47604166666666664
S2_new_records,80,80,46,0.6053318081387973,0.0,0.44635416666666666
S2_new_records,80,80,47,0.6128022833342547,0.0,0.4869791666666667
S2_new_records,80,80,48,0.5998760125058055,0.0,0.48333333333333334
S2_new_records,80,80,49,0.603573590298893,0.0,0.4760416666666667
S2_new_records,80,80,50,0.6112755935149947,0.0,0.4927083333333333
S2_new_records,80,80,51,0.6090167195656018,0.0,0.5026041666666666
S2_new_records,80,80,52,0.5897606877614955,0.0,0.4635416666666667
S2_new_records,80,80,53,0.6239427122832628,0.0,0.4729166666666667
S2_new_records,80,80,54,0.6280499558180751,0.0,0.4833333333333334
S2_new_records,80,80,55,0.6315209918717458,0.0,0.4869791666666667
S2_new_records,80,80,56,0.6105356895644899,0.0,0.48593749999999997
S2_new_records,80,80,57,0.587222477655785,0.0,0.4604166666666667
S2_new_records,80,80,58,0.6200172480283124,0.0,0.48593749999999997
S2_new_records,80,80,59,0.6093656428747211,0.0,0.5046875000000001
S2_new_records,80,80,60,0.6017767037210004,0.0,0.4765625
S2_new_records,80,80,61,0.6128384339419789,0.0,0.5020833333333333
S2_new_records,80,80,62,0.6040509797905681,0.0,0.49635416666666665
S2_new_records,80,80,63,0.6077791898944045,0.0,0.4864583333333334
S2_new_records,80,80,64,0.6146202392367819,0.0,0.4953125
S2_new_records,80,80,65,0.6121303490762131,0.0,0.4526041666666667
S2_new_records,80,80,66,0.613061239081608,0.0,0.48020833333333335
S2_new_records,80,80,67,0.6247624886405596,0.0,0.5078125
S2_new_records,80,80,68,0.6262322158477235,0.0,0.4838541666666667
S2_new_records,80,80,69,0.6108392118648402,0.0,0.48802083333333335
S2_new_records,80,80,70,0.6061340282795317,0.0,0.48281250000000003
S2_new_records,80,80,71,0.6270643947325147,0.0,0.4875
S2_new_records,80,80,72,0.6116371482138108,0.0,0.4708333333333334
S2_new_records,80,80,73,0.6036119096000082,0.0,0.46718750000000003
S2_new_records,80,80,74,0.5989805848222897,0.0,0.4557291666666667
S2_new_records,80,80,75,0.6017294568855974,0.0,0.47760416666666666
S2_new_records,80,80,76,0.6169064653989149,0.0,0.4791666666666667
S2_new_records,80,80,77,0.6041705674846202,0.0,0.48020833333333335
S2_new_records,80,80,78,0.6037024841304147,0.0,0.46979166666666666
S2_new_records,80,80,79,0.6260404848585964,0.0,0.47291666666666665
S2_new_records,80,80,80,0.618655619979919,0.0,0.5067708333333333
S2_new_records,80,80,81,0.6174668369044666,0.0,0.4776041666666666
S2_new_records,80,80,82,0.6078571410031469,0.0,0.4791666666666666
S2_new_records,80,80,83,0.607438584080158,0.0,0.45989583333333334
S2_new_records,80,80,84,0.6060227591148958,0.0,0.4817708333333333
S2_new_records,80,80,85,0.6184930744135021,0.0,0.4703125000000001
S2_new_records,80,80,86,0.6209909703935171,0.0,0.4833333333333332
S2_new_records,80,80,87,0.6099078183885159,0.0,0.4875
S2_new_records,80,80,88,0.6320533850017024,0.0,0.4869791666666667
S2_new_records,80,80,89,0.621723145632651,0.0,0.4666666666666666
S2_new_records,80,80,90,0.6172290551038326,0.0,0.5015625
S2_new_records,80,80,91,0.6137517107083493,0.0,0.4838541666666667
S2_new_records,80,80,92,0.6084326069036249,0.0,0.47812499999999997
S2_new_records,80,80,93,0.6217612579428837,0.0,0.49374999999999997
S2_new_records,80,80,94,0.6184629693477055,0.0,0.49635416666666665
S2_new_records,80,80,95,0.6089600327128734,0.0,0.4875
S2_new_records,80,80,96,0.6181786039601229,0.0,0.48333333333333334
S2_new_records,80,80,97,0.605828343860331,0.0,0.4791666666666667
S2_new_records,80,80,98,0.6201616012164978,0.0,0.4828124999999999
S2_new_records,80,80,99,0.5962505758259309,0.0,0.4869791666666667
S2_new_records,80,80,100,0.6008701553525302,0.0,0.4864583333333334
S2_new_records,80,80,101,0.6157902763304178,0.0,0.48802083333333335
S2_new_records,80,80,102,0.5978313341181485,0.0,0.48541666666666666
S2_new_records,80,80,103,0.6075959461906155,0.0,0.4875
S2_new_records,80,80,104,0.6175196256337736,0.0,0.4817708333333333
S2_new_records,80,80,105,0.6072727200822486,0.0,0.48541666666666666
S2_new_records,80,80,106,0.5941187660739998,0.0,0.4786458333333334
S2_new_records,80,80,107,0.6067521013429719,0.0,0.4890625
S2_new_records,80,80,108,0.6111442600671841,0.0,0.4947916666666667
S2_new_records,80,80,109,0.617663089001968,0.0,0.48645833333333327
S2_new_records,80,80,110,0.615461166673222,0.0,0.5005208333333333
S2_new_records,80,80,111,0.6085705356138407,0.0,0.4921875
S2_new_records,80,80,112,0.611070508422113,0.0,0.51875
S2_new_records,80,80,113,0.6004763003411975,0.0,0.4921875
S2_new_records,80,80,114,0.6109035504622601,0.0,0.48489583333333336
S2_new_records,80,80,115,0.6118050273253657,0.0,0.4739583333333333
S2_new_records,80,80,116,0.600952143275585,0.0,0.45156250000000003
S2_new_records,80,80,117,0.6112129545233155,0.0,0.4942708333333334
S2_new_records,80,80,118,0.6260136889213022,0.0,0.46718750000000003
S2_new_records,80,80,119,0.6120428842537384,0.0,0.4817708333333333
S2_new_records,80,80,120,0.6261600093784059,0.0,0.5036458333333333
S2_new_records,80,80,121,0.6176513083261411,0.0,0.4838541666666667
S2_new_records,80,80,122,0.6067699578436131,0.0,0.4864583333333334
S2_new_records,80,80,123,0.6126078956791474,0.0,0.4973958333333333
S2_new_records,80,80,124,0.6032503097426272,0.0,0.48593749999999997
S2_new_records,80,80,125,0.6192062442291636,0.0,0.46979166666666666
S2_new_records,80,80,126,0.6229263460986888,0.0,0.4770833333333333
S2_new_records,80,80,127,0.6296304022935727,0.0,0.48854166666666665
S2_new_records,80,80,128,0.6056088763305453,0.0,0.4692708333333333
S2_new_records,80,80,129,0.607434662877596,0.0,0.465625
S2_new_records,80,80,130,0.6248170943196683,0.0,0.4848958333333333
S2_new_records,80,80,131,0.6010101271044258,0.0,0.4817708333333333
S2_new_records,80,80,132,0.6153596898409069,0.0,0.4609375
S2_new_records,80,80,133,0.6150199039731986,0.0,0.5005208333333333
S2_new_records,80,80,134,0.5989667027801843,0.0,0.5098958333333333
S2_new_records,80,80,135,0.6124293634073588,0.0,0.4776041666666666
S2_new_records,80,80,136,0.6123233112011868,0.0,0.4817708333333333
S2_new_records,80,80,137,0.6080897869154878,0.0,0.5015625
S2_new_records,80,80,138,0.6010196453510985,0.0,0.4947916666666667
S2_new_records,80,80,139,0.6300449564921745,0.0,0.5010416666666666
S2_new_records,80,80,140,0.6021999759884437,0.0,0.5015625
S2_new_records,80,80,141,0.6078561088883117,0.0,0.4890625
S2_new_records,80,80,142,0.6182629179519425,0.0,0.5151041666666667
S2_new_records,80,80,143,0.6266629305030517,0.0,0.4947916666666667
S2_new_records,80,80,144,0.61244871273455,0.0,0.4682291666666667
S2_new_records,80,80,145,0.6159253402459183,0.0,0.4713541666666667
S2_new_records,80,80,146,0.5988120680804941,0.0,0.5088541666666667
S2_new_records,80,80,147,0.6086138783230616,0.0,0.4786458333333334
S2_new_records,80,80,148,0.6194277434093237,0.0,0.4609375
S2_new_records,80,80,149,0.627040029490078,0.0,0.4666666666666666
S2_new_records,96,96,0,0.6241070702706558,0.0,0.4791666666666667
S2_new_records,96,96,1,0.6192072410249699,0.0,0.4674479166666667
S2_new_records,96,96,2,0.6136784823673826,0.0,0.4774305555555556
S2_new_records,96,96,3,0.6060589451713678,0.0,0.4657118055555555
S2_new_records,96,96,4,0.61762054553463,0.0,0.4822048611111111
S2_new_records,96,96,5,0.6245438587024551,0.0,0.4848090277777777
S2_new_records,96,96,6,0.6141261819673968,0.0,0.4713541666666667
S2_new_records,96,96,7,0.616341956695256,0.0,0.4930555555555555
S2_new_records,96,96,8,0.6126060326303201,0.0,0.48046875
S2_new_records,96,96,9,0.6064290095769695,0.0,0.4778645833333333
S2_new_records,96,96,10,0.615081245398024,0.0,0.4813368055555556
S2_new_records,96,96,11,0.6228337692652348,0.0,0.47092013888888884
S2_new_records,96,96,12,0.6193578447973621,0.0,0.4791666666666667
S2_new_records,96,96,13,0.6134660003478324,0.0,0.49392361111111116
S2_new_records,96,96,14,0.6255343904268782,0.0,0.4908854166666667
S2_new_records,96,96,15,0.6183321508863546,0.0,0.4739583333333333
S2_new_records,96,96,16,0.6289933324136701,0.0,0.48871527777777773
S2_new_records,96,96,17,0.6098961508699718,0.0,0.46875
S2_new_records,96,96,18,0.6127752617764209,0.0,0.4874131944444445
S2_new_records,96,96,19,0.6164984971471926,0.0,0.4856770833333333
S2_new_records,96,96,20,0.6227554663761034,0.0,0.48611111111111116
S2_new_records,96,96,21,0.6183665752273159,0.0,0.4678819444444445
S2_new_records,96,96,22,0.6084573808552816,0.0,0.4835069444444445
S2_new_records,96,96,23,0.6218861350135452,0.0,0.4791666666666667
S2_new_records,96,96,24,0.6202412128573148,0.0,0.4765625
S2_new_records,96,96,25,0.6204434753894861,0.0,0.4739583333333333
S2_new_records,96,96,26,0.6145163927667893,0.0,0.48611111111111116
S2_new_records,96,96,27,0.6110224510487912,0.0,0.47873263888888884
S2_new_records,96,96,28,0.6306953791376801,0.0,0.47873263888888884
S2_new_records,96,96,29,0.6107610091642697,0.0,0.46614583333333326
S2_new_records,96,96,30,0.6077656396704186,0.0,0.4904513888888889
S2_new_records,96,96,31,0.6148461255038515,0.0,0.4835069444444445
S2_new_records,96,96,32,0.6217169871180749,0.0,0.4934895833333333
S2_new_records,96,96,33,0.6192757401640543,0.0,0.4900173611111111
S2_new_records,96,96,34,0.6210671512951264,0.0,0.4717881944444444
S2_new_records,96,96,35,0.6170026759664964,0.0,0.4796006944444444
S2_new_records,96,96,36,0.6203260870605709,0.0,0.4791666666666667
S2_new_records,96,96,37,0.6129854307065772,0.0,0.4991319444444444
S2_new_records,96,96,38,0.6091565371711926,0.0,0.47309027777777785
S2_new_records,96,96,39,0.6182384308603656,0.0,0.4835069444444445
S2_new_records,96,96,40,0.6083297633024336,0.0,0.4778645833333333
S2_new_records,96,96,41,0.6137039134764442,0.0,0.48480902777777773
S2_new_records,96,96,42,0.6284518440539485,0.0,0.4596354166666667
S2_new_records,96,96,43,0.6176419873484598,0.0,0.47829861111111116
S2_new_records,96,96,44,0.6183239408206748,0.0,0.4874131944444444
S2_new_records,96,96,45,0.61681457761695,0.0,0.4813368055555556
S2_new_records,96,96,46,0.6178221892230826,0.0,0.47873263888888884
S2_new_records,96,96,47,0.6138737022951928,0.0,0.48046875
S2_new_records,96,96,48,0.6146674765560609,0.0,0.4973958333333333
S2_new_records,96,96,49,0.6110878570176438,0.0,0.47309027777777785
S2_new_records,96,96,50,0.6146085750080059,0.0,0.4852430555555556
S2_new_records,96,96,51,0.6201924638168576,0.0,0.4982638888888889
S2_new_records,96,96,52,0.620767210920037,0.0,0.47439236111111116
S2_new_records,96,96,53,0.6153623213456275,0.0,0.4921875
S2_new_records,96,96,54,0.6208791525131847,0.0,0.4830729166666667
S2_new_records,96,96,55,0.6166089141035384,0.0,0.4835069444444445
S2_new_records,96,96,56,0.6123559526705002,0.0,0.4904513888888889
S2_new_records,96,96,57,0.6196450720786835,0.0,0.48090277777777773
S2_new_records,96,96,58,0.6230334369910021,0.0,0.47873263888888884
S2_new_records,96,96,59,0.6205454412780794,0.0,0.4895833333333333
S2_new_records,96,96,60,0.6168265046929556,0.0,0.48784722222222227
S2_new_records,96,96,61,0.6260324427824115,0.0,0.49782986111111116
S2_new_records,96,96,62,0.6165522022590759,0.0,0.49175347222222215
S2_new_records,96,96,63,0.6149838135144547,0.0,0.48480902777777785
S2_new_records,96,96,64,0.6116495601544215,0.0,0.4865451388888889
S2_new_records,96,96,65,0.6207534126882482,0.0,0.49001736111111116
S2_new_records,96,96,66,0.6164652044353699,0.0,0.48480902777777773
S2_new_records,96,96,67,0.6301947240920738,0.0,0.4752604166666667
S2_new_records,96,96,68,0.6156641766484414,0.0,0.4674479166666667
S2_new_records,96,96,69,0.6108738889308687,0.0,0.4822048611111111
S2_new_records,96,96,70,0.6176049256796163,0.0,0.4986979166666667
S2_new_records,96,96,71,0.6179485269509655,0.0,0.48871527777777785
S2_new_records,96,96,72,0.6196778440120718,0.0,0.4856770833333333
S2_new_records,96,96,73,0.6132438674057107,0.0,0.47612847222222215
S2_new_records,96,96,74,0.6288893842645057,0.0,0.4913194444444444
S2_new_records,96,96,75,0.6263820654930454,0.0,0.48090277777777785
S2_new_records,96,96,76,0.6220705999930408,0.0,0.48263888888888884
S2_new_records,96,96,77,0.6154795629023335,0.0,0.47309027777777785
S2_new_records,96,96,78,0.6087419426979814,0.0,0.4934895833333333
S2_new_records,96,96,79,0.6133072725079064,0.0,0.48003472222222227
S2_new_records,96,96,80,0.618537953704786,0.0,0.4774305555555556
S2_new_records,96,96,81,0.6289975675466903,0.0,0.4778645833333333
S2_new_records,96,96,82,0.6155473668757054,0.0,0.48871527777777773
S2_new_records,96,96,83,0.6300637034159374,0.0,0.48654513888888884
S2_new_records,96,96,84,0.6187559230265308,0.0,0.4700520833333333
S2_new_records,96,96,85,0.6177124765991149,0.0,0.4934895833333333
S2_new_records,96,96,86,0.6186471262724033,0.0,0.4765625
S2_new_records,96,96,87,0.6165357945156786,0.0,0.484375
S2_new_records,96,96,88,0.620497729360272,0.0,0.4874131944444445
S2_new_records,96,96,89,0.6111556551945311,0.0,0.49045138888888884
S2_new_records,96,96,90,0.6159234537899995,0.0,0.4782986111111111
S2_new_records,96,96,91,0.6154499741259595,0.0,0.4756944444444445
S2_new_records,96,96,92,0.6178259132475501,0.0,0.48046875
