arm,held_out,n_train,k_bearings,test_fp,dataset,rule
S3_units,Bearing1_4,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.31666666666666665,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.8833333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.5833333333333334,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.35,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.48333333333333334,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.25,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.5333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_4,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.11666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.1,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.4,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.85,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.35,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.65,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.1,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_5,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.7666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.7666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.5166666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.7166666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.5666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.5833333333333334,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.43333333333333335,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.5333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.4666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.3,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.5166666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.3,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.7333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.8333333333333334,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.5166666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.11666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.15,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.4666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.1,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.3,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.85,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.13333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.1,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.3333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_6,16,16,0.13333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.45,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.5666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.5,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.43333333333333335,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.5166666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.3333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.2833333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.43333333333333335,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.5333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.45,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.4,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.2,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.5166666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.13333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.21666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,20,1,0.13333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing1_7,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.18333333333333332,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.11666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.38333333333333336,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.11666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.1,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.21666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.11666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.11666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.16666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.26666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.16666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.31666666666666665,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.31666666666666665,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.15,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,20,1,0.15,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.08333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.11666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.03333333333333333,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.1,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.1,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.016666666666666666,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_1,16,16,0.05,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_2,20,1,0.23333333333333334,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_2,20,1,0.0,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_2,20,1,0.06666666666666667,PRONOSTIA,"(0.1, 30, 60)"
S3_units,Bearing2_2,20,1,0.15,PRONOSTIA,"(0.1, 30, 60)"
