dataset,condition,held_out,k_bearings,n_train,test_fp
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.1320754716981132
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.05660377358490566
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.16981132075471697
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.03773584905660377
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.09433962264150944
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.37735849056603776
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.39622641509433965
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.03773584905660377
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.1320754716981132
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.11320754716981132
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_3,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7878787878787878
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9393939393939394
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.3333333333333333
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.9696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.8484848484848485
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.3333333333333333
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,1,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8484848484848485
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7272727272727273
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8484848484848485
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7878787878787878
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.5757575757575758
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7878787878787878
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7878787878787878
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8484848484848485
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7878787878787878
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9393939393939394
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.21212121212121213
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,0.3333333333333333
XJTU-SY,37.5Hz11kN,Bearing2_5,2,20,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.5757575757575758
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.5757575757575758
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.7272727272727273
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.24242424242424243
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.2727272727272727
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.9393939393939394
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.9696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.7575757575757576
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.7878787878787878
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8484848484848485
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.36363636363636365
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.5151515151515151
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,1.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.0
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.3333333333333333
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.3333333333333333
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.9393939393939394
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.7878787878787878
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8787878787878788
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.5757575757575758
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.9090909090909091
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.696969696969697
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8484848484848485
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.6666666666666666
XJTU-SY,37.5Hz11kN,Bearing2_5,3,18,0.8787878787878788
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.25
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.1
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.21666666666666667
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.2
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.8666666666666667
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.16666666666666666
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.36666666666666664
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.36666666666666664
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.13333333333333333
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.1
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.9333333333333333
XJTU-SY,40Hz10kN,Bearing3_1,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.9166666666666666
XJTU-SY,40Hz10kN,Bearing3_1,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.7166666666666667
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.9833333333333333
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.95
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.45
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.85
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.95
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_1,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.23333333333333334
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.8666666666666667
XJTU-SY,40Hz10kN,Bearing3_1,1,20,0.7
XJTU-SY,40Hz10kN,Bearing3_1,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.3
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.16666666666666666
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.8666666666666667
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.31666666666666665
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.9
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_1,4,20,0.0
