dataset,condition,held_out,detector,k_bearings,n_train,test_fp
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.03333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.016666666666666666
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.36666666666666664
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.016666666666666666
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.06666666666666667
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.016666666666666666
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.03333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.9333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.3333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.05
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.03333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.18333333333333332
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.016666666666666666
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.016666666666666666
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.016666666666666666
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.03333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.05
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.43333333333333335
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.03333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.26666666666666666
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.0
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.03333333333333333
PRONOSTIA,C2,Bearing2_6,A_rms_3sigma,4,20,0.0
PRONOSTIA,C2,Bearing2_6,B_mahalanobis,4,20,0.016666666666666666
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.7391304347826086
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.30434782608695654
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.5217391304347826
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.6956521739130435
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.30434782608695654
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.4782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.30434782608695654
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.7391304347826086
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.7391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,1.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.8695652173913043
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.8695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.9565217391304348
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,1.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,1.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.9565217391304348
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.4782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,1.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.6521739130434783
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.6086956521739131
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,1.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,1.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.6521739130434783
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.5652173913043478
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.8260869565217391
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.9130434782608695
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.391304347826087
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.6521739130434783
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,1.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.5217391304347826
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.6086956521739131
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.5217391304347826
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.4782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.34782608695652173
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.391304347826087
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.4782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.17391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.7391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.7391304347826086
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,0.34782608695652173
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,1,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,1,20,1.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.7391304347826086
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.30434782608695654
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.5217391304347826
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.2608695652173913
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.34782608695652173
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.9130434782608695
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.21739130434782608
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.17391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.17391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.21739130434782608
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.6086956521739131
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.391304347826087
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.21739130434782608
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.7391304347826086
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.8260869565217391
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.21739130434782608
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.2608695652173913
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.34782608695652173
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.17391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.9130434782608695
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.6521739130434783
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.2608695652173913
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.8260869565217391
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.4782608695652174
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.5217391304347826
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.17391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.34782608695652173
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,2,20,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,2,20,0.2608695652173913
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.21739130434782608
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.30434782608695654
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.30434782608695654
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.21739130434782608
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.5652173913043478
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.391304347826087
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.6956521739130435
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.4782608695652174
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.2608695652173913
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.43478260869565216
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.391304347826087
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.08695652173913043
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.21739130434782608
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.043478260869565216
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.391304347826087
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.0
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.17391304347826086
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
PRONOSTIA,C2,Bearing2_7,B_mahalanobis,3,18,0.34782608695652173
PRONOSTIA,C2,Bearing2_7,A_rms_3sigma,3,18,0.0
